TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
1,4174,589.14,2024-01-01 00:00:00,ATM Withdrawal,"Carter, Barnett and Ferguson",Lauratown,Amex,0
2,4507,1910.69,2024-01-01 00:01:00,Online,"Nash, Lee and Perez",Lake Gregg,Amex,0
3,1860,1171.3,2024-01-01 00:02:00,ATM Withdrawal,Hunt-Johnson,New Marystad,Discover,0
4,2294,507.16,2024-01-01 00:03:00,Online,Cervantes Group,East Ellenmouth,Visa,0
5,2130,555.88,2024-01-01 00:04:00,ATM Withdrawal,Thompson PLC,Port Desiree,MasterCard,0
6,2095,3901.46,2024-01-01 00:05:00,POS,Price LLC,Michelehaven,Discover,0
7,4772,4407.58,2024-01-01 00:06:00,Online,Sullivan PLC,Petersenton,Amex,0
8,4092,,2024-01-01 00:07:00,,,Port Joan,MasterCard,0
9,2638,4270.46,2024-01-01 00:08:00,POS,"Sanders, Frost and Cook",Thompsonstad,Visa,0
10,3169,4151.97,2024-01-01 00:09:00,Online,"Powers, Brown and Nunez",Riceville,Discover,0
11,1466,348.84,2024-01-01 00:10:00,ATM Withdrawal,Gonzalez-Griffin,Kevinshire,MasterCard,0
12,2238,3951.67,2024-01-01 00:11:00,Online,"Pollard, Mcknight and Williams",Port Maria,Amex,0
13,1330,3917.5,2024-01-01 00:12:00,POS,Hill LLC,Lake Lindseystad,MasterCard,0
14,2482,660.8,2024-01-01 00:13:00,POS,Miller Ltd,Schmidtstad,Discover,0
15,3135,3311.74,2024-01-01 00:14:00,POS,Jones Group,Paulside,Amex,0
16,4444,2265.27,2024-01-01 00:15:00,POS,"Dunn, Bailey and Morgan",New Alexandrachester,MasterCard,0
17,4171,4500.57,2024-01-01 00:16:00,,Thompson LLC,Wyattville,Visa,0
18,3919,3478.56,2024-01-01 00:17:00,Online,"Small, Roy and Wright",East Angela,Discover,0
19,4735,4755.18,2024-01-01 00:18:00,Online,"Ray, Stephens and Stein",West Blake,Discover,1
20,1130,529.09,2024-01-01 00:19:00,Online,"Herring, Wilson and Hawkins",Markmouth,Discover,0
21,2685,207.83,2024-01-01 00:20:00,POS,"Robinson, Anderson and Calderon",New Debra,Discover,0
22,4380,4868.03,2024-01-01 00:21:00,ATM Withdrawal,Carrillo-Owens,Scottborough,Visa,0
23,1769,405.56,2024-01-01 00:22:00,Online,Beasley-Carrillo,Sarafurt,Amex,0
24,3391,1934.05,2024-01-01 00:23:00,POS,Wallace-Durham,Michaelberg,Visa,0
25,2515,3251.6,2024-01-01 00:24:00,Online,Miller PLC,Leefurt,Visa,0
26,4485,4400.88,2024-01-01 00:25:00,POS,"Chan, Larson and Payne",Doyleport,MasterCard,0
27,3853,,2024-01-01 00:26:00,ATM Withdrawal,"Roberson, Brown and Porter",Williamsland,MasterCard,0
28,3433,150.15,2024-01-01 00:27:00,ATM Withdrawal,,Lake Brian,MasterCard,0
29,2215,2608.83,2024-01-01 00:28:00,Online,Tapia-Cox,East Tamara,MasterCard,0
30,1955,2358.2,2024-01-01 00:29:00,ATM Withdrawal,Harris-Murray,Robertoberg,MasterCard,0
31,3324,1537.93,2024-01-01 00:30:00,POS,Zhang and Sons,Curtisstad,Visa,0
32,2184,4370.13,2024-01-01 00:31:00,POS,Bentley Ltd,Lake Danielland,Discover,0
33,1459,3747.86,2024-01-01 00:32:00,Online,,Port Richardburgh,Visa,0
34,4385,4291.29,2024-01-01 00:33:00,ATM Withdrawal,"Miles, Wright and Sanders",Riveraberg,Amex,0
35,1021,813.24,2024-01-01 00:34:00,ATM Withdrawal,"Mathews, Hamilton and Hudson",Katherinetown,MasterCard,0
36,3300,3463.6,2024-01-01 00:35:00,POS,Burns-Jackson,South Daniel,Amex,0
37,1747,4875.63,2024-01-01 00:36:00,POS,Green-Mueller,Austinmouth,Discover,0
38,3904,3061.51,2024-01-01 00:37:00,POS,Hernandez Ltd,Jeffreymouth,MasterCard,0
39,4632,860.97,2024-01-01 00:38:00,POS,"Levine, Fitzpatrick and Moore",Port Sarah,Discover,0
40,1474,4978.92,2024-01-01 00:39:00,ATM Withdrawal,Ortiz-Spencer,New Ethanberg,MasterCard,0
41,2082,2643.98,2024-01-01 00:40:00,Online,Long-Woods,Jennaland,Visa,0
42,3558,4201.09,2024-01-01 00:41:00,ATM Withdrawal,Rivera-Hinton,North Nicole,Discover,0
43,4753,751.06,2024-01-01 00:42:00,ATM Withdrawal,Nguyen Ltd,Davisburgh,MasterCard,0
44,3047,3332.15,2024-01-01 00:43:00,POS,"Peters, Avila and Fischer",Port Jennifer,MasterCard,0
45,4547,4563.53,2024-01-01 00:44:00,POS,Davies and Sons,Cindyfurt,Visa,0
46,3747,2662.43,2024-01-01 00:45:00,POS,Baker and Sons,South Sabrina,MasterCard,0
47,1975,1446.86,2024-01-01 00:46:00,Online,,New Christinebury,Discover,0
48,2806,641.47,2024-01-01 00:47:00,Online,Parker PLC,Bartlettburgh,Visa,0
49,1189,1483.24,2024-01-01 00:48:00,POS,Ellis-Woods,West Philip,MasterCard,0
50,4005,1777.65,2024-01-01 00:49:00,POS,"Whitaker, Jones and Barnett",West Danielleville,Discover,0
51,3734,3551.23,2024-01-01 00:50:00,ATM Withdrawal,Ball and Sons,New Marisaville,Discover,0
52,4005,897.21,2024-01-01 00:51:00,ATM Withdrawal,Mcdowell Ltd,Port Samanthachester,Visa,0
53,1562,534.99,2024-01-01 00:52:00,ATM Withdrawal,Norton LLC,West Jesse,Discover,0
54,2899,1937.76,2024-01-01 00:53:00,POS,"Miller, Lopez and Booth",Luismouth,Amex,0
55,4638,2295.97,2024-01-01 00:54:00,ATM Withdrawal,Nguyen-Guerrero,West Brittany,MasterCard,0
56,2267,3143.78,2024-01-01 00:55:00,Online,Barry-Dixon,Reyesfurt,Amex,0
57,3879,3539.12,2024-01-01 00:56:00,ATM Withdrawal,Wilkins and Sons,Ashleystad,Discover,0
58,2528,4446.94,2024-01-01 00:57:00,Online,"Brown, Ochoa and Conway",Muellershire,MasterCard,0
59,4202,1448.32,2024-01-01 00:58:00,ATM Withdrawal,"Mccann, Olsen and Brennan",Port Laura,MasterCard,0
60,4556,2645.4,2024-01-01 00:59:00,Online,Edwards Inc,South Christopher,Amex,0
61,4890,1833.37,2024-01-01 01:00:00,POS,May-Hoover,South Seanfort,Amex,1
62,1646,12.1,2024-01-01 01:01:00,Online,Cortez-Williams,Leslietown,Visa,0
63,3068,2899.26,2024-01-01 01:02:00,ATM Withdrawal,Moreno Ltd,East Jonathanfort,MasterCard,0
64,3888,4079.9,2024-01-01 01:03:00,POS,"Potter, Hill and Williams",Lake Kylemouth,Amex,0
65,3214,187.02,2024-01-01 01:04:00,POS,Roth Inc,Kendrafurt,MasterCard,0
66,2297,22.44,2024-01-01 01:05:00,POS,Long Ltd,Carolynfort,Visa,0
67,3435,3640.45,2024-01-01 01:06:00,Online,Newton-Wu,Port Josephview,Amex,0
68,1600,3420.88,2024-01-01 01:07:00,POS,Bradley PLC,East Meganburgh,Discover,0
69,3363,2032.23,2024-01-01 01:08:00,ATM Withdrawal,Turner-Rodriguez,Joanview,Visa,0
70,3061,3309.72,2024-01-01 01:09:00,POS,Thomas-David,Millerbury,MasterCard,0
71,1241,4767.16,2024-01-01 01:10:00,ATM Withdrawal,Lutz Inc,Bradleyberg,Discover,0
72,3041,1243.07,2024-01-01 01:11:00,POS,Kelly Ltd,South Danaton,Discover,0
73,3824,1233.4,2024-01-01 01:12:00,Online,Rubio Ltd,North Lauramouth,Visa,0
74,4417,935.23,2024-01-01 01:13:00,POS,Moyer-Carlson,Lake Shelly,Visa,0
75,3612,3621.31,2024-01-01 01:14:00,ATM Withdrawal,"Lucas, Burke and Sanders",Port Albert,Visa,0
76,3945,1769.18,2024-01-01 01:15:00,ATM Withdrawal,"Mason, Taylor and Reid",Santiagoburgh,Visa,0
77,2363,4943.52,2024-01-01 01:16:00,POS,"Clayton, Mcbride and Berry",Normanview,MasterCard,0
78,3139,3574.67,2024-01-01 01:17:00,Online,Acosta-Patterson,Cookton,Visa,0
79,2390,1840.05,2024-01-01 01:18:00,POS,Lewis Inc,Dayborough,Discover,0
80,4003,750.18,2024-01-01 01:19:00,Online,Walker Inc,New Kathleen,Discover,0
81,2478,2962.16,2024-01-01 01:20:00,ATM Withdrawal,Gonzales-Keller,New Christianfort,Visa,0
82,4499,1478.04,2024-01-01 01:21:00,ATM Withdrawal,,Valenzuelamouth,Visa,0
83,3556,4528.02,2024-01-01 01:22:00,POS,Hill-Thomas,East Christophershire,Visa,0
84,1775,,2024-01-01 01:23:00,Online,Burnett-Jimenez,East Nicholashaven,Visa,0
85,1034,1466.79,2024-01-01 01:24:00,ATM Withdrawal,,West Peterhaven,Discover,0
86,3253,2944.82,2024-01-01 01:25:00,Online,Duffy and Sons,Hollandchester,Visa,0
87,4152,689.19,2024-01-01 01:26:00,POS,"Thompson, Bass and Turner",North Ashleyland,MasterCard,0
88,2955,2809.94,2024-01-01 01:27:00,Online,Burton-Elliott,New Raymondton,Visa,0
89,2585,285.28,2024-01-01 01:28:00,Online,Skinner-Flores,New Melvin,MasterCard,0
90,4943,3036.41,2024-01-01 01:29:00,ATM Withdrawal,"Stokes, Jackson and Patterson",Morrisonfurt,Visa,0
91,4459,2653.17,2024-01-01 01:30:00,Online,"Black, Ponce and Spears",Harrisview,MasterCard,0
92,4073,2606.23,2024-01-01 01:31:00,,Roberts and Sons,Port Dylan,Amex,0
93,2021,3422.4,2024-01-01 01:32:00,ATM Withdrawal,"Stanley, Anderson and Baker",Peggybury,MasterCard,0
94,4461,227.06,2024-01-01 01:33:00,ATM Withdrawal,Stevens LLC,Jamesside,Discover,0
95,3613,2301.36,2024-01-01 01:34:00,POS,Page-Boone,New Jennifer,Amex,0
96,2129,2222.97,2024-01-01 01:35:00,ATM Withdrawal,"Larsen, Jones and Christian",Huynhchester,Amex,0
97,4843,2301.61,2024-01-01 01:36:00,Online,Strong Inc,New Joseph,MasterCard,0
98,4893,4899.56,2024-01-01 01:37:00,POS,Hunt-Byrd,Sarashire,Amex,0
99,2500,700.7,2024-01-01 01:38:00,ATM Withdrawal,"Hodge, Vega and Williams",Mitchellside,Amex,1
100,1702,3453.7,2024-01-01 01:39:00,ATM Withdrawal,Hammond-Robinson,North Sydney,Discover,0
101,3449,2012.97,2024-01-01 01:40:00,ATM Withdrawal,Mcgrath-Roberts,Allenside,Discover,0
102,3777,2561.07,2024-01-01 01:41:00,POS,Young and Sons,New Nicolemouth,Discover,0
103,2579,3813.16,2024-01-01 01:42:00,POS,Coleman-Banks,Dominicville,Amex,0
104,1161,791.09,2024-01-01 01:43:00,ATM Withdrawal,Mendoza-Munoz,South Christopher,Visa,0
105,1201,3819.11,2024-01-01 01:44:00,POS,Mack-Brown,Lorettaland,Discover,0
106,2981,356.3,2024-01-01 01:45:00,Online,Lloyd LLC,Davisshire,Visa,0
107,1995,2419.13,2024-01-01 01:46:00,Online,Allen-Sosa,Richardmouth,Discover,0
108,3317,3711.64,2024-01-01 01:47:00,POS,Jones-Simpson,West Larryport,MasterCard,0
109,4934,966.79,2024-01-01 01:48:00,ATM Withdrawal,Brown-Anderson,Tanyashire,MasterCard,0
110,1815,3855.72,2024-01-01 01:49:00,POS,Pena Inc,Taylorville,Visa,0
111,4342,838.23,2024-01-01 01:50:00,POS,Hayes Ltd,Lake Claire,Discover,0
112,1455,3997.2,2024-01-01 01:51:00,ATM Withdrawal,Thomas Ltd,South Kathleenberg,MasterCard,0
113,4533,2347.33,2024-01-01 01:52:00,ATM Withdrawal,Hill PLC,East Erika,Discover,0
114,4798,3424.77,2024-01-01 01:53:00,Online,Weber Inc,West Jerry,MasterCard,0
115,2275,4587.45,2024-01-01 01:54:00,Online,"Mcclain, Peters and Adams",Valenciashire,Discover,0
116,2016,2045.07,2024-01-01 01:55:00,POS,Stark Inc,Bensonshire,Discover,0
117,4773,1168.62,2024-01-01 01:56:00,Online,Walters and Sons,West Margaret,Visa,0
118,3343,,2024-01-01 01:57:00,ATM Withdrawal,"Delgado, Stokes and Sanders",Port Donnaton,Visa,0
119,4796,812.28,2024-01-01 01:58:00,ATM Withdrawal,"Garcia, Frederick and Davis",West Benjamin,Discover,0
120,3767,,2024-01-01 01:59:00,Online,"Francis, Reeves and Murphy",Port Blaketown,Visa,0
121,4820,4616.65,2024-01-01 02:00:00,POS,Stevens-Reed,Mcmillanport,Visa,0
