TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
1,4174,372.45,2024-01-01 00:00:00,ATM Withdrawal,Melton PLC,Port Kevin,Discover,0
2,4507,271.91,2024-01-01 00:01:00,Online,Jackson-Woodward,East Jennifer,Discover,0
3,1860,4688.06,2024-01-01 00:02:00,Online,Oliver Ltd,Normaside,Amex,0
4,2294,2651.73,2024-01-01 00:03:00,ATM Withdrawal,Carter and Sons,Johnsonfurt,MasterCard,0
5,2130,3076.44,2024-01-01 00:04:00,Online,Price-Fletcher,Port Keithview,MasterCard,0
6,2095,2414.71,2024-01-01 00:05:00,Online,Kim Ltd,New Alan,MasterCard,0
7,4772,472.82,2024-01-01 00:06:00,ATM Withdrawal,Lopez-Lara,New Leslie,Discover,0
8,4092,3841.61,2024-01-01 00:07:00,Online,Perry and Sons,Lake Melissa,Discover,0
9,2638,3737.39,2024-01-01 00:08:00,ATM Withdrawal,Barnett-Hayes,Robertview,Amex,0
10,3169,1561.96,2024-01-01 00:09:00,ATM Withdrawal,Fisher-Smith,North Michaelmouth,Amex,0
11,1466,1534.67,2024-01-01 00:10:00,POS,"Murphy, Harrison and Valdez",South Michael,Visa,0
12,2238,4190.02,2024-01-01 00:11:00,ATM Withdrawal,Holmes Ltd,Kathrynshire,Visa,0
13,1330,366.42,2024-01-01 00:12:00,Online,"Landry, Daniel and Sanchez",South Joshua,Visa,1
14,2482,4406.12,2024-01-01 00:13:00,POS,Gibson LLC,Anthonyside,Amex,0
15,3135,1287.03,2024-01-01 00:14:00,POS,"Garcia, Johnson and Smith",North Matthew,MasterCard,0
16,4444,2966.96,2024-01-01 00:15:00,Online,,North Nicole,Visa,0
17,4171,4680.29,2024-01-01 00:16:00,POS,"Thomas, Johnson and Freeman",Sellerstown,Amex,0
18,3919,3392.22,2024-01-01 00:17:00,,"Rodriguez, Ingram and Calhoun",Deniseton,Discover,0
19,4735,2075.08,2024-01-01 00:18:00,POS,Bennett-Abbott,East Kenneth,MasterCard,0
20,1130,3449.22,2024-01-01 00:19:00,Online,"Hall, Snyder and Soto",Ethanview,Visa,0
21,2685,1723.18,2024-01-01 00:20:00,ATM Withdrawal,Ingram and Sons,West Heather,Discover,0
22,4380,1389.91,2024-01-01 00:21:00,ATM Withdrawal,Hernandez-Orr,Longstad,MasterCard,0
23,1769,4983.43,2024-01-01 00:22:00,POS,Tucker-Williamson,Weberland,MasterCard,0
24,3391,3755.2,2024-01-01 00:23:00,POS,,Brendaside,Discover,0
25,2515,3225.38,2024-01-01 00:24:00,ATM Withdrawal,Lopez and Sons,Wilsonburgh,Visa,0
26,4485,1779.67,2024-01-01 00:25:00,Online,Walker-Gray,Port Karenside,Visa,0
27,3853,250.56,2024-01-01 00:26:00,POS,Chambers-Rodriguez,Port Tina,Discover,1
28,3433,160.13,2024-01-01 00:27:00,ATM Withdrawal,Arellano and Sons,North Misty,Discover,0
29,2215,2773.14,2024-01-01 00:28:00,POS,Nguyen Inc,Christinafurt,Discover,0
30,1955,3811.35,2024-01-01 00:29:00,ATM Withdrawal,"Sandoval, Anderson and Cole",North Alexandrafort,Amex,0
31,3324,2689.21,2024-01-01 00:30:00,ATM Withdrawal,Martin and Sons,Brianfort,MasterCard,0
32,2184,4204.72,2024-01-01 00:31:00,ATM Withdrawal,Clark Group,Harpertown,Visa,0
33,1459,171.97,2024-01-01 00:32:00,Online,Williams Group,South Robert,Visa,0
